"Nome della campagna","Nome del gruppo di inserzioni","Nome dell'inserzione",Piattaforma,Posizionamento,Obiettivo,Giorno,"Stato di pubblicazione","Livello di pubblicazione","Nome del gruppo di inserzioni","Impostazione di attribuzione","Tipo di risultato",Risultati,Copertura,Impression,"Costo per risultato","Valutazione della qualità","Valutazione del tasso di coinvolgimento","Classificazione tasso di conversione","Importo speso (EUR)","Clic sul link","CTR (tutti i clic)","CPC (tutti i clic)","CPM (costo per 1000 impression)","CTR (tasso di clic sul link)","CPC (costo per clic sul link)","Tasso di visualizzazioni della pagina di destinazione per clic sul link","Inizio dei report","Fine dei report"
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG02] - GENNAIO",instagram,Feed,OUTCOME_LEADS,2026-01-04,inactive,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,106,125,,-,-,-,0.44,,0.8,0.44,3.52,,,,2026-01-04,2026-01-04
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG03] - GENNAIO",instagram,Feed,OUTCOME_LEADS,2026-01-04,not_delivering,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,1251,1452,,-,-,-,2.86,1,0.41322314,0.47666667,1.96969697,0.06887052,2.86,,2026-01-04,2026-01-04
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG03] - GENNAIO",instagram,"Instagram Reels",OUTCOME_LEADS,2026-01-04,not_delivering,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,352,375,,-,-,-,0.87,4,1.33333333,0.174,2.32,1.06666667,0.2175,,2026-01-04,2026-01-04
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG03] - GENNAIO",instagram,"Instagram Stories",OUTCOME_LEADS,2026-01-04,not_delivering,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,2488,3110,,-,-,-,3.87,17,0.77170418,0.16125,1.24437299,0.54662379,0.22764706,,2026-01-04,2026-01-04
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG03] - GENNAIO",facebook,Feed,OUTCOME_LEADS,2026-01-04,not_delivering,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,5004,6167,,-,-,-,11.25,41,2.18907086,0.08333333,1.82422572,0.66482893,0.27439024,,2026-01-04,2026-01-04
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG03] - GENNAIO",facebook,"Facebook Reels",OUTCOME_LEADS,2026-01-04,not_delivering,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,251,278,,-,-,-,0.92,3,1.43884892,0.23,3.30935252,1.07913669,0.30666667,,2026-01-04,2026-01-04
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG02] - GENNAIO",facebook,Feed,OUTCOME_LEADS,2026-01-04,inactive,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,413,503,,-,-,-,1.44,2,1.78926441,0.16,2.86282306,0.39761431,0.72,,2026-01-04,2026-01-04
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG02] - GENNAIO",instagram,"Instagram Stories",OUTCOME_LEADS,2026-01-04,inactive,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,124,137,,-,-,-,0.45,1,1.45985401,0.225,3.28467153,0.72992701,0.45,,2026-01-04,2026-01-04
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG01] - GENNAIO",facebook,"Facebook Reels",OUTCOME_LEADS,2026-01-04,not_delivering,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,48,54,,-,-,-,0.07,,,,1.2962963,,,,2026-01-04,2026-01-04
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG04] - GENNAIO",facebook,Feed,OUTCOME_LEADS,2026-01-04,inactive,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,747,894,,-,-,-,2.52,9,2.57270694,0.10956522,2.81879195,1.00671141,0.28,,2026-01-04,2026-01-04
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG01] - GENNAIO",instagram,"Instagram Reels",OUTCOME_LEADS,2026-01-04,not_delivering,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,109,119,,-,-,-,0.18,2,1.68067227,0.09,1.51260504,1.68067227,0.09,,2026-01-04,2026-01-04
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG01] - GENNAIO",instagram,"Instagram Stories",OUTCOME_LEADS,2026-01-04,not_delivering,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,858,1070,,-,-,-,1.77,4,0.65420561,0.25285714,1.65420561,0.37383178,0.4425,,2026-01-04,2026-01-04
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG01] - GENNAIO",instagram,Feed,OUTCOME_LEADS,2026-01-04,not_delivering,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,348,412,,-,-,-,1.24,3,1.94174757,0.155,3.00970874,0.72815534,0.41333333,,2026-01-04,2026-01-04
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG01] - GENNAIO",facebook,Feed,OUTCOME_LEADS,2026-01-04,not_delivering,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione","Contatti acquisiti sul sito web",2,1732,2196,3.01,-,-,-,6.02,16,2.32240437,0.11803922,2.74134791,0.72859745,0.37625,,2026-01-04,2026-01-04
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG04] - GENNAIO",instagram,"Instagram Reels",OUTCOME_LEADS,2026-01-04,inactive,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,23,25,,-,-,-,0.05,,,,2,,,,2026-01-04,2026-01-04
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG04] - GENNAIO",facebook,"Facebook Reels",OUTCOME_LEADS,2026-01-04,inactive,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,47,55,,-,-,-,0.17,1,3.63636364,0.085,3.09090909,1.81818182,0.17,,2026-01-04,2026-01-04
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG04] - GENNAIO",facebook,"Facebook Stories",OUTCOME_LEADS,2026-01-04,inactive,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,50,56,,-,-,-,0.18,1,1.78571429,0.18,3.21428571,1.78571429,0.18,,2026-01-04,2026-01-04
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG04] - GENNAIO",instagram,"Instagram Stories",OUTCOME_LEADS,2026-01-04,inactive,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,344,383,,-,-,-,0.72,3,1.30548303,0.144,1.87989556,0.78328982,0.24,,2026-01-04,2026-01-04
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG04] - GENNAIO",instagram,Feed,OUTCOME_LEADS,2026-01-04,inactive,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,223,255,,-,-,-,0.83,2,1.17647059,0.27666667,3.25490196,0.78431373,0.415,,2026-01-04,2026-01-04
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG01] - GENNAIO",facebook,"Facebook Stories",OUTCOME_LEADS,2026-01-04,not_delivering,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,44,47,,-,-,-,0.1,,,,2.12765957,,,,2026-01-04,2026-01-04
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG03] - GENNAIO",facebook,"Facebook Stories",OUTCOME_LEADS,2026-01-03,not_delivering,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,164,175,,-,-,-,0.43021928,6,2.85714286,0.08604386,2.45839586,3.42857143,0.07170321,,2026-01-03,2026-01-03
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG02] - GENNAIO",instagram,Feed,OUTCOME_LEADS,2026-01-03,inactive,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,118,134,,-,-,-,0.43,,0.74626866,0.43,3.20895522,,,,2026-01-03,2026-01-03
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG02] - GENNAIO",facebook,"Facebook Reels",OUTCOME_LEADS,2026-01-03,inactive,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,18,20,,-,-,-,0.06,,5,0.06,3,,,,2026-01-03,2026-01-03
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG02] - GENNAIO",instagram,"Instagram Reels",OUTCOME_LEADS,2026-01-03,inactive,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,44,46,,-,-,-,0.11,,,,2.39130435,,,,2026-01-03,2026-01-03
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG02] - GENNAIO",facebook,"Facebook Stories",OUTCOME_LEADS,2026-01-03,inactive,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,47,47,,-,-,-,0.16,,,,3.40425532,,,,2026-01-03,2026-01-03
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG01] - GENNAIO",facebook,"Facebook Reels",OUTCOME_LEADS,2026-01-03,not_delivering,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,73,80,,-,-,-,0.22,1,1.25,0.22,2.75,1.25,0.22,,2026-01-03,2026-01-03
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG03] - GENNAIO",instagram,"Instagram Reels",OUTCOME_LEADS,2026-01-03,not_delivering,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,177,190,,-,-,-,0.31015808,3,2.63157895,0.06203162,1.63241096,1.57894737,0.10338603,,2026-01-03,2026-01-03
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG03] - GENNAIO",instagram,Feed,OUTCOME_LEADS,2026-01-03,not_delivering,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,1205,1337,,-,-,-,2.79142274,4,0.89753179,0.23261856,2.08782554,0.29917726,0.69785569,,2026-01-03,2026-01-03
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG03] - GENNAIO",instagram,"Instagram Stories",OUTCOME_LEADS,2026-01-03,not_delivering,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione","Contatti acquisiti sul sito web",2,1173,1312,0.9754972,-,-,-,1.95099439,11,1.2195122,0.12193715,1.48703841,0.83841463,0.17736313,,2026-01-03,2026-01-03
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG03] - GENNAIO",facebook,"Facebook Reels",OUTCOME_LEADS,2026-01-03,not_delivering,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,126,133,,-,-,-,0.35017848,1,0.7518797,0.35017848,2.63292091,0.7518797,0.35017848,,2026-01-03,2026-01-03
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG03] - GENNAIO",facebook,Feed,OUTCOME_LEADS,2026-01-03,not_delivering,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,5982,7313,,-,-,-,13.78702703,39,2.01011897,0.0937893,1.8852765,0.53329687,0.35351351,,2026-01-03,2026-01-03
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG02] - GENNAIO",facebook,Feed,OUTCOME_LEADS,2026-01-03,inactive,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,468,563,,-,-,-,1.53,2,1.06571936,0.255,2.71758437,0.35523979,0.765,,2026-01-03,2026-01-03
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG01] - GENNAIO",facebook,"Facebook Stories",OUTCOME_LEADS,2026-01-03,not_delivering,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,49,54,,-,-,-,0.23,1,1.85185185,0.23,4.25925926,1.85185185,0.23,,2026-01-03,2026-01-03
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG02] - GENNAIO",instagram,"Instagram Stories",OUTCOME_LEADS,2026-01-03,inactive,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,327,370,,-,-,-,0.56,1,0.81081081,0.18666667,1.51351351,0.27027027,0.56,,2026-01-03,2026-01-03
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG01] - GENNAIO",instagram,Feed,OUTCOME_LEADS,2026-01-03,not_delivering,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,275,319,,-,-,-,1.12,1,1.2539185,0.28,3.51097179,0.31347962,1.12,,2026-01-03,2026-01-03
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG01] - GENNAIO",facebook,Feed,OUTCOME_LEADS,2026-01-03,not_delivering,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,1098,1331,,-,-,-,4.25,10,2.85499624,0.11184211,3.1930879,0.7513148,0.425,,2026-01-03,2026-01-03
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG01] - GENNAIO",instagram,"Instagram Stories",OUTCOME_LEADS,2026-01-03,not_delivering,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,1438,1721,,-,-,-,2.11,5,0.40674027,0.30142857,1.22603138,0.29052876,0.422,,2026-01-03,2026-01-03
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG01] - GENNAIO",instagram,"Instagram Reels",OUTCOME_LEADS,2026-01-03,not_delivering,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,142,152,,-,-,-,0.2,1,0.65789474,0.2,1.31578947,0.65789474,0.2,,2026-01-03,2026-01-03
"[PROSPECTING] - [LEAD] - [EUROITALIA] - [2025-10-06]","[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","[AD] - [LEAD] - [EUROITALIA] - [2025-10-06] - [IMG04] - GENNAIO",instagram,"Instagram Reels",OUTCOME_LEADS,2026-01-03,inactive,ad,"[ADSET] - [LEAD] - [EUROITALIA] - [2025-10-06] - [AVATAR-PROFESSIONISTA] 2.0 - Copia","7 giorni dal clic, 1 giorno dalla visualizzazione o 1 giorno dalla visualizzazione con interazione",,,13,15,,-,-,-,0.04,,,,2.66666667,,,,2026-01-03,2026-01-03
